radius,electron_density_mol_cm3,neutron_density_mol_cm3,mass_density_g_cm3
0.2185,24.51094187029281,4.452561043393238,29.000801450983843
0.219,24.389337302789126,4.427139631489167,28.85359954579744
0.2195,24.26833604424501,4.4019919105610565,28.707805820246907
0.22,24.147935101502327,4.376901214784305,28.562091098617437
0.2205,24.02757823444842,4.351985065432262,28.417115993949043
0.221,23.907821243756043,4.327141180829914,28.27222575255266
0.2215,23.788661139553003,4.302566580127268,28.12872194278141
0.222,23.67009494686908,4.2780455529071215,27.985302135038474
0.2225,23.551577404207816,4.253691182266715,27.84261358132458
0.223,23.434192871798185,4.229503062134071,27.700652553197628
0.2235,23.316856504552938,4.2054803168559465,27.559415341225634
0.224,23.19957345125574,4.181525565172898,27.418266918694616
0.2245,23.08288032801999,4.157817082638146,27.27846950528484
0.225,22.966774167516093,4.134174986463978,27.138759976179838
0.2255,22.851252017339995,4.11059999502314,26.999144298582852
0.226,22.735787423058987,4.087267524604778,26.860865362682073
0.2265,22.621427128927056,4.064094830819831,26.723294636786118
0.227,22.507123811825792,4.040974853153051,26.585816325632123
0.2275,22.39391368845116,4.018013614220464,26.449045273305856
0.228,22.280246941513447,3.995209916070827,26.312977841305756
0.2285,22.16766756636016,3.97254987510961,26.177610409848576
0.229,22.055657041082867,3.9500454235913147,26.042939377773095
0.2295,21.943707213004057,3.927682153343327,25.908961162444317
0.23,21.831822916374495,3.905381993948525,25.775078699705375
0.2305,21.721009222745586,3.88322188484725,25.641888063771706
0.231,21.610260395513194,3.8612003997514712,25.50938567968423
0.2315,21.500076242905624,3.839329253967371,25.377567990957125
0.232,21.390453885818488,3.817594431079352,25.246431459482476
0.2325,21.281390459827122,3.795920468803467,25.115394255453054
0.233,21.17239559707406,3.7744823981422466,24.985612485566683
0.2335,21.06444398405138,3.7530799605346843,24.85592901698119
0.234,20.956560235320534,3.7318253771314227,24.726918647845807
0.2345,20.849229024470535,3.7107181102758267,24.598577884555095
0.235,20.742447521620942,3.6896470861926765,24.470339794753237
0.2355,20.63621291138487,3.66879411643316,24.343330759298038
0.236,20.530049665489056,3.6480004489030233,24.216423331940323
0.2365,20.424432577690542,3.627337867181156,24.09017750242548
0.237,20.318890973131335,3.606804892267871,23.964589821690556
0.2375,20.21389474628338,3.586318743643802,23.839107936588032
0.238,20.10990412127496,3.566055492082206,23.714829139711412
0.2385,20.00598781709281,3.5458262974021912,23.590655035857505
0.239,19.902608492013567,3.5257368407833996,23.4671311246732
0.2395,19.799763371241138,3.505786075771678,23.344254001660367
